PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,run_speed,pupil_area,face_motion,neuron_0,neuron_207,neuron_414,neuron_622,neuron_829,neuron_1037,neuron_1244,neuron_1451,neuron_1659,neuron_1866,neuron_2074,neuron_2281,neuron_2488,neuron_2696,neuron_2903,neuron_3111,neuron_3318,neuron_3525,neuron_3733,neuron_3940,neuron_4148,neuron_4355,neuron_4562,neuron_4770,neuron_4977,neuron_5185,neuron_5392,neuron_5600,neuron_5807,neuron_6014,neuron_6222,neuron_6429,neuron_6637,neuron_6844,neuron_7051,neuron_7259,neuron_7466,neuron_7674,neuron_7881,neuron_8088,neuron_8296,neuron_8503,neuron_8711,neuron_8918,neuron_9125,neuron_9333,neuron_9540,neuron_9748,neuron_9955,neuron_10163
0.5177748,-6.275448,-3.7967508,-6.745303,-1.2961922,5.565303,7.9583116,-7.1699877,-2.311027,5.396787,2.0311625,8.856134,-2.3812928,-5.6081066,-2.1148176,-4.346496,-0.12048963,-3.7665236,-5.174292,1.0171478,0.0,2519.944475110393,-362.85791015625,78.48487,0.0,0.0,0.0,0.0,0.0,428.43088,71.65666,0.0,0.0,0.0,0.0,0.0,56.382538,0.0,0.0,0.0,11.667255,0.0,0.0,0.0,0.0,291.72772,0.0,0.0,0.0,18.714478,58.54389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.79599,0.0,0.0,0.0,0.0,108.30427,0.0,0.0,7.2818103,18.740522,0.0,0.0,0.0,0.0,0.0
-11.249469,-3.0476365,-0.19989985,0.9821099,-0.33323568,0.3790359,0.9887378,-0.17606814,1.0565623,2.3721168,-1.2091941,0.63015366,-0.18520343,3.0387623,1.8273866,1.3113011,0.57893527,1.732644,0.9834074,1.1401695,0.0,2298.722398003486,-356.76068115234375,0.0,105.04581,0.0,17.853222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.73543,66.592415,0.0,55.99679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.916344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2305975,0.0,0.0,0.0,2.6038418,0.0,0.0,0.0,5.3662786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-13.19152,-0.055530492,-0.884419,-0.86023796,0.57326263,2.0508122,-0.7806686,0.80304813,2.7899818,-1.5593041,0.36909533,0.6467821,0.922167,0.6818992,-0.95294607,-1.1729243,-0.30125058,-0.65394354,-0.7142946,-1.6155119,0.001260624156440885,2532.7023457733408,-237.32931518554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.04649,0.0,339.33194,0.0,23.65106,0.0,112.21565,0.0,0.0,0.0,0.0,0.0,99.71815,32.699455,0.0,0.0,56.1344,70.869545,0.0,55.91255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.16132,0.43612877,0.0,0.0,24.875162,51.14523,71.89421,0.0,0.0,52.251514,0.0,0.0,0.0,0.0,0.0
-5.5089207,-1.2064075,4.041485,6.398069,-0.72864825,2.596338,-0.46920955,-0.3276329,1.9815867,0.14800617,-3.4040523,1.7445563,-0.6095403,-1.7870729,7.768406,1.3706715,2.4762735,-0.16466874,0.88693446,3.3332107,0.017980492100912827,2604.760544980502,-218.6754150390625,42.617607,0.0,0.0,68.336945,0.0,47.485622,0.0,0.7799332,0.0,0.0,1189.3954,83.15772,102.299965,129.96474,0.0,23.87468,163.11748,0.0,0.0,1.4416131,57.191498,0.0,0.0,48.915783,10.132861,0.0,0.0,0.0,0.0,15.292228,0.0,0.0,11.176074,0.0,0.0,0.0,60.319546,0.0,8.555998,0.0,75.02903,0.0,12.96896,33.714775,25.942577,0.0,0.0,0.0,0.0,0.0
-10.712978,-2.218484,0.72282934,2.1342204,-0.17079738,1.2927854,0.7042594,-1.3788306,0.4294833,-0.33167002,-1.4286114,-0.06989057,-2.9697495,-0.8479255,0.48458767,0.91198117,-2.2484384,-0.36322352,2.2271006,-1.0376533,0.004769486031477146,3093.248287656533,-330.63916015625,0.0,34.062817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.90149,0.0,0.0,0.0,82.03288,9.326548,0.0,0.0,139.05527,21.006157,0.0,109.52118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.725887,0.0,17.68743,0.0,102.962074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.922787,-1.6948761,-1.4970282,1.3391134,2.880466,2.1313956,0.32575288,-1.9804372,-1.7575018,1.0968484,-1.6963384,1.9294621,-0.2356367,-0.48264155,2.5182257,0.49369177,-0.91201794,-1.3657545,2.905374,1.6752428,0.0,2836.1069718878452,-363.847412109375,0.0,0.0,0.0,143.37846,0.0,0.0,0.0,286.59845,0.0,0.0,144.57059,0.0,49.080772,0.0,0.0,0.0,0.0,36.578537,0.0,260.0554,0.0,0.0,0.0,0.0,9.384088,0.0,0.0,40.844,1.6937089,27.138258,0.0,0.0,0.0,0.0,76.24756,0.0,7.8400993,0.0,0.0,163.1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.347152,-2.197308,-1.2246097,0.30382395,1.1320281,1.1868877,1.7981297,-0.6598503,-1.5979643,3.2166414,-0.37094995,1.891705,3.52003,-0.53022236,4.098372,2.780911,-3.406006,1.1697245,-0.5074956,-1.3029898,0.0003119566002126525,2514.8671967594887,-362.4162292480469,0.0,58.45645,0.0,43.838573,0.0,8.731525,222.47188,0.0,0.0,0.0,0.0,42.37434,0.0,50.47913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.515644,0.0,299.0084,0.0,0.0,103.923676,0.0,0.0,0.0,22.621109,0.0,71.05546,0.0,61.465107,208.2675,0.0,58.88658,0.0,0.0,0.0,0.0,163.71634,0.0,0.0,0.0,0.0,0.0
21.755009,-8.6872835,-3.7531185,5.2233853,8.722805,-9.624697,-4.9729753,14.75883,-5.5308485,-1.0718513,-3.074186,14.942652,-3.295929,4.912016,-9.269089,2.8832076,-4.947444,3.8453977,-9.99934,-7.3987246,0.0,1602.9334776054202,-362.49835205078125,7.42315,0.0,0.0,0.0,0.0,35.4461,0.0,308.57425,0.0,60.787582,101.1295,0.0,170.49881,0.0,261.56622,180.59,0.0,0.0,36.342407,0.0,0.0,143.90295,171.1236,63.292717,0.0,0.0,0.0,0.0,0.0,210.9708,0.0,0.0,0.0,0.0,0.0,11.94513,70.92398,39.65215,0.0,88.20913,0.0,5.7286563,26.563293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.025897,-2.7088857,-2.611231,-0.21974552,-1.2535493,0.20057146,-4.880745,3.121146,3.5042546,1.9594084,1.443537,4.06379,1.036199,-0.36699986,-2.0633817,-2.134683,-2.5120938,0.23956269,-1.1019504,0.4009136,0.0,851.8537601318906,-366.96746826171875,76.34314,75.72559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.498411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.31043,73.47911,0.0,0.0,26.305433,11.652373,50.909073,0.0,0.0,0.0,0.0,0.0,0.0,53.5222,66.90864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.408447,0.0,21.166498,0.0,0.0,0.0,0.0,0.0
3.4881341,-5.7817545,-1.7196363,-3.6779108,-0.06208511,3.3037105,6.057167,-1.4490051,-1.1011455,1.308339,0.8244312,-0.83274996,1.8392711,6.241389,-3.139549,1.5843706,0.24729791,-3.233843,0.765612,2.7717628,0.0,524.223884926565,-366.7652282714844,0.0,39.317455,0.0,0.0,0.0,0.0,0.0,0.0,126.0295,0.0,77.12979,42.60052,0.0,0.0,0.0,0.0,121.54324,0.0,0.0,0.0,34.57867,154.74275,43.99915,0.0,26.163263,82.53671,56.56904,4.397054,0.0,0.0,23.297884,701.91095,0.0,0.0,0.0,39.186794,0.0,0.0,74.903564,0.0,0.0,0.0,29.357084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-7.5661006,-1.2629335,0.22710256,4.9295754,-2.175939,1.4578675,-2.2417479,1.4517798,1.8759993,-1.5161984,0.5764288,1.7044526,0.6442821,1.8063396,2.206703,-2.7994196,-1.3755882,-0.33704132,4.241224,1.0006889,0.0,534.7312119214926,-364.5719909667969,31.444378,1.8335167,0.0,0.0,0.0,0.0,248.1721,68.662994,142.95879,0.0,0.0,249.29251,0.0,137.61662,0.0,0.0,67.36124,0.0,17.53895,0.0,0.0,0.0,0.0,0.0,0.0,140.71432,0.0,221.42163,96.6147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.244076,0.0,0.0,43.054993,27.255766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-13.254292,1.8121066,0.029809216,1.8897365,4.611717,1.9004157,0.56901056,1.3436658,0.8631598,1.1445827,-0.70666224,2.6611369,-0.6122984,-1.3696076,-1.6933893,-1.2627263,-0.35083252,-0.13867547,-2.0143983,-0.5756412,0.023739504481024458,638.3544516640518,-341.2066955566406,0.0,0.0,0.0,0.0,0.0,29.565899,0.0,0.0,0.0,26.327501,180.34502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5606353,0.0,67.06169,0.0,0.0,0.0,0.0,0.0,0.0,39.983345,0.0,0.0,0.0,8.199756,51.58317,0.0,60.107166,0.0,0.0,18.969196,0.0,0.0,0.0,0.0,40.918964,0.0,0.0,0.0,0.0,0.0
-9.236046,-0.00571855,0.8441112,1.9971017,3.0600202,0.6870882,0.7827751,3.4756317,2.8916059,-2.2768068,0.41966012,-0.060409963,-0.5221255,-0.4067443,1.767213,-1.78076,-1.9710773,1.4444977,4.756287,-2.367888,0.0,696.7199780899537,-335.2884216308594,0.0,0.0,0.0,0.0,0.0,0.0,10.3328905,0.0,0.0,0.0,0.0,12.498803,0.0,0.0,0.0,0.0,0.0,79.056145,0.0,0.0,0.0,0.0,0.0,56.106026,0.0,0.0,48.64077,64.259796,0.0,0.0,0.0,95.28224,2.643253,0.0,0.0,38.970024,0.0,0.0,0.0,60.43026,0.0,0.0,39.43753,82.06171,0.0,0.0,0.0,0.0,0.0,0.0
-7.10875,-1.668971,-0.30780613,1.6073936,0.026169535,-0.79144084,1.753873,0.8392054,-3.1634288,1.8909081,-0.53575534,1.4671353,3.0880296,-1.6398529,3.9992018,-1.4033858,-3.556728,-1.5504838,1.2684368,0.6912109,0.0,792.7445868821873,-364.39569091796875,55.450893,0.0,113.61527,0.47949433,20.180832,0.0,511.02292,86.22517,0.0,0.0,0.0,0.0,0.0,57.025974,0.7841097,0.0,0.0,21.136415,0.0,0.0,71.345085,15.803608,18.84804,0.0,25.101791,48.71473,0.0,166.22679,105.06507,97.262794,0.0,0.0,18.517485,0.0,17.943075,3.702048,0.0,44.652554,0.0,162.67706,0.11739826,0.0,0.0,0.0,30.419695,0.0,0.0,0.0,0.0,0.0
8.737964,-3.051881,-1.9614581,12.570039,1.408822,-2.3665583,6.9666085,2.992277,0.6569821,-9.014597,0.03567839,-3.9306288,-7.949804,-5.221056,-1.3019955,0.8650929,-0.8497266,1.5370826,2.4439623,3.1953812,0.0,733.355576124819,-365.8758239746094,0.0,0.0,0.0,0.0,35.69565,1.7218322,347.401,132.53944,704.4197,46.840363,0.0,87.432785,69.61554,0.0,0.0,0.0,83.87279,0.0,147.89565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.0107,0.0,0.0,34.845562,0.0,34.32261,0.0,8.605033,7.946833,0.0,0.0,309.56177,0.0,0.0,0.0,0.0,0.0,13.538724,0.0,0.0,0.0,0.0,0.0
-2.9679165,-0.6602012,-2.5820427,-2.203644,0.6200651,3.222483,6.2770925,-1.8545257,-4.7507358,1.6447572,3.6522763,-0.37111542,1.7811567,3.115219,1.5788788,0.9372651,0.20498204,0.41681853,-0.36933085,-0.010689882,0.0,669.4422043164146,-318.25433349609375,0.0,0.0,0.0,171.36415,0.0,0.0,0.0,0.0,0.0,56.633747,0.0,107.36809,95.16458,0.0,101.07265,0.0,39.375355,0.0,145.34627,0.0,0.0,67.673584,7.7347503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.52078,31.074837,0.0,125.16396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.131485,37.472115,0.0,19.569582,0.0,0.0,0.0,0.0,0.0
-2.83736,-4.083298,-1.0270551,3.2331593,1.3672912,-1.9615147,5.5302086,5.2239895,-5.09881,-2.5797281,5.709559,9.16443,-4.392147,-4.7665367,-4.36545,6.149458,-3.5063276,5.211113,-0.47366676,5.660007,0.019899086041600265,626.7682951856716,-368.525634765625,0.0,66.865005,0.0,185.16676,75.55539,0.0,0.0,8.080579,0.0,99.7487,0.0,10.111661,404.24753,0.0,0.0,630.5215,76.45416,0.0,49.814636,24.25362,49.241817,0.0,79.78584,12.484452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.59212,0.0,0.0,0.0,0.0,0.0,2.0603616,0.0,52.70072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.491793,-5.22346,1.1301391,-2.0952635,4.5474386,2.4100094,10.580497,0.18991253,-6.748425,2.499757,10.701504,7.8117027,5.733617,11.1552305,-4.5813003,-5.97193,-3.4844923,-0.6540336,-4.857193,3.5696876,0.0,450.8480420178814,-367.9573059082031,21.5049,157.92815,0.0,134.27753,0.0,9.448949,137.75238,126.30137,220.5414,0.0,55.62622,67.921036,0.0,0.0,0.0,0.0,0.0,0.0,39.534725,134.3121,48.375736,15.051021,0.0,160.59555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.67958,0.0,109.5407,267.21985,54.906334,0.0,0.0,0.0,0.0,0.0,0.0,29.555141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.078312,-3.7004898,-2.7293108,-5.1689005,-2.4590354,-1.1011425,0.58176064,7.7222915,2.0442069,0.29777092,-0.21077773,0.8472951,11.704779,-0.96749324,-2.1794393,2.948233,2.8761244,-1.9030656,0.65830135,0.6481003,0.0,340.0292617714242,-367.58953857421875,0.0,15.614593,78.080444,0.0,60.988724,0.0,0.0,0.0,0.0,0.0,53.630516,145.71533,77.925,22.369848,0.0,0.0,0.0,0.0,0.0,0.0,32.88124,0.0,0.0,49.27609,0.0,0.0,77.86634,0.0,0.0,0.0,134.18665,0.0,0.0,75.69506,0.0,79.77268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.75378,0.4828934,1.1998374,4.8611207,-0.10178635,-1.4538089,1.2417495,1.785918,0.91509455,-1.1045128,-2.4360354,2.2149458,3.5492878,-0.23677549,2.5691907,-3.1035383,-1.9547315,-1.7554871,2.6907983,-5.232488,0.0,309.1200760654707,-358.8827819824219,10.786656,121.47124,0.0,0.0,0.0,9.5084715,43.590446,0.0,0.0,546.2847,0.0,86.22172,0.0,0.0,308.94025,0.0,0.0,0.0,78.44531,0.0,0.0,0.0,0.0,0.0,27.908087,0.0,0.0,90.55122,0.0,0.0,0.0,0.0,3.9228265,100.63457,0.0,52.131657,14.378882,0.0,0.0,0.0,18.932407,0.0,5.878834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7453009,-1.31489,2.3022742,8.351255,0.28663114,-3.2965598,6.2461905,6.7700744,-4.327842,-2.236352,-2.375256,3.8803692,3.9960968,0.49772617,3.478067,-3.6528273,-0.3597613,-5.9557886,1.3101488,3.0547974,0.0,404.63904737332876,-360.71929931640625,0.0,0.0,0.0,0.0,28.082088,0.0,0.0,0.0,234.22627,0.0,0.0,0.0,0.0,0.0,75.36803,39.058453,234.64546,65.72002,0.0,0.0,0.0,0.0,21.022797,0.0,0.0,0.0,22.167503,0.0,15.549231,0.0,0.0,26.470203,10.627716,0.0,69.84853,0.0,121.021286,0.0,0.0,0.0,0.0,2.6005328,23.355001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.829992,2.0317264,8.420248,12.346097,-4.0356994,2.9505892,3.674119,-1.8021604,2.9770522,-2.4562738,-3.2875004,9.61579,4.2828217,5.179801,4.341541,-7.1743584,-4.478414,-1.9323748,8.376849,-5.130447,0.0,443.0869414875,-304.52056884765625,0.0,0.0,112.612434,0.0,7.8835206,21.518604,0.0,0.0,0.0,30.265814,0.0,33.287888,22.806877,0.0,105.70964,0.0,0.0,0.0,0.0,87.007545,0.0,0.0,0.0,0.0,0.0,60.00754,0.0,0.0,0.0,0.0,0.0,95.9678,0.0,9.332175,0.0,0.0,0.0,41.961403,114.2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3547353,-6.7111216,0.30080912,8.997812,3.0929234,2.408471,-3.486151,-1.1188592,0.5120004,-0.8163689,-4.0204096,2.1858122,-2.8952794,7.340201,1.3487808,5.095597,-6.5880136,-0.6535113,2.4093885,1.7126205,0.0,524.3676864505059,-365.6644287109375,20.924622,0.0,78.08587,174.44034,0.0,0.0,25.718529,0.0,191.73137,0.0,0.0,2.217742,0.0,191.92284,0.0,233.08855,0.0,114.27982,0.0,88.668434,29.838293,191.23843,83.32596,0.0,0.0,0.0,0.0,0.0,106.069534,171.96788,0.0,0.0,10.548585,0.0,0.0,0.0,0.0,1.8946836,215.3119,0.0,113.83408,0.0,0.0,0.0,189.442,0.0,0.0,0.0,0.0,0.0
-3.7895844,-3.98786,-2.3426154,-0.6558212,0.45123821,7.5844707,5.5893025,-5.600806,1.1798555,-1.6497896,2.1959069,-6.02192,-0.06949918,-2.4187615,-1.9820186,-3.8494015,0.29103935,1.0915005,3.3550634,-4.2587366,0.0,435.3909152889542,-368.11370849609375,0.0,0.0,0.0,83.36065,0.0,0.0,0.0,0.0,0.0,152.89433,171.39433,0.0,0.0,98.357956,36.509262,115.57731,0.0,64.26129,125.39522,0.0,19.309422,0.0,0.0,0.0,20.37812,0.0,0.0,104.37178,38.02629,139.85124,0.0,0.0,0.0,0.0,0.0,40.780113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.23385,0.0,0.0,0.0,0.0,0.0,0.0
4.163144,-3.44259,-0.9047023,1.960627,0.41503388,-0.7808649,2.0214877,0.3182732,-8.227502,-3.3429322,-4.787871,2.1256154,1.742935,8.211747,-3.318307,2.9350524,-0.41154936,-8.178188,-0.77142626,4.5966744,0.008738811392992176,364.7224838711558,-358.83734130859375,81.308815,81.66323,13.643535,0.0,30.903378,9.036279,111.22103,207.2958,0.0,63.051292,0.0,64.995766,0.0,0.0,18.494835,142.26323,167.85068,0.0,0.0,125.50902,0.0,0.0,68.088844,0.0,0.0,0.0,0.0,9.334594,0.0,0.0,97.61479,0.0,152.6001,0.0,0.0,0.0,45.81966,0.0,136.75739,0.0,0.0,0.92879784,0.0,80.04938,0.0,0.0,0.0,0.0,0.0,0.0
-9.139337,-1.7620282,-0.4374326,-1.8402001,-0.16276224,2.3539484,-2.382043,3.4945273,3.4940286,4.017972,1.4457595,-0.33114162,-1.8700296,4.749015,1.1406661,2.284993,-0.5558885,-1.2785045,-1.0882667,2.300704,0.0,301.03939912774956,-303.3924865722656,0.0,0.0,40.029324,52.18939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.070713,198.8509,19.752985,71.99201,0.0,60.8011,0.0,0.0,0.0,0.0,0.0,0.0,19.168636,0.0,0.0,16.155159,52.256077,0.0,0.0,0.0,0.0,2.8203423,0.0,0.0,0.0,82.245605,0.0,0.0,59.964333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.2483277,-0.07564355,1.8652163,3.920375,-0.07301291,3.2362752,0.13018039,-0.51788706,-5.489783,-2.5696871,-1.9249288,1.4326564,-2.3002622,-0.70549375,0.5803751,-4.712387,-1.5051389,0.43650377,1.4228706,2.2253997,0.0,386.4586714800465,-363.6487731933594,58.758415,12.15377,0.0,38.16318,45.655487,0.0,111.2731,0.0,0.0,0.0,99.56361,0.0,0.0,0.0,0.0,0.0,94.53493,0.0,0.0,0.0,0.0,94.87558,0.0,0.0,80.66762,0.0,0.0,0.0,0.0,105.074585,0.0,0.0,0.0,114.0053,6.258028,0.0,0.0,0.0,0.0,0.0,121.19494,11.160344,7.121538,0.0,44.4272,0.0,0.0,0.0,0.0,0.0
-9.313989,3.7882423,1.3266762,0.23843578,-0.0705713,2.6128201,-0.18138805,1.6913279,-1.827038,1.9937931,1.2536832,-0.48646334,-4.6116204,-0.41138995,0.42714578,-2.1250982,2.7131836,-3.537688,0.80575883,2.8903604,0.44952641841045055,544.8750233645126,671.941162109375,4.6964664,0.0,40.815166,0.0,0.0,0.0,0.0,78.42482,0.0,0.0,0.0,74.364784,0.0,5.318129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00947,0.0,0.0,0.0,0.0,19.63394,19.02721,52.288902,0.0,0.0,0.0,50.615875,0.0,123.88738,0.0,27.464354,0.0,79.44719,0.0,0.0,8.214594,0.0,0.0,0.0,0.0,0.0,0.0
8.54741,2.9741292,7.755549,5.6811514,-2.7120042,11.906811,-6.5951724,-0.40321597,-5.6004596,-3.8886733,5.7226086,3.5409226,1.7416283,-4.025319,6.6952095,-3.0768638,-7.276161,-3.9272537,1.311078,7.6563478,0.024265678297166457,1100.0691172754655,-259.60626220703125,0.0,55.35358,3.089455,133.49211,47.651646,49.62542,71.241646,0.0,0.0,49.36163,197.3636,0.0,0.0,98.938156,0.0,0.0,0.0,121.214035,288.2605,0.0,0.0,77.3319,0.0,201.00864,10.403836,0.0,0.0,128.65189,0.0,0.0,85.811646,0.0,0.0,0.0,43.320244,152.98589,49.599567,0.0,72.093735,0.0,22.458492,0.0,14.213856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.18568243,1.0208306,1.6765529,6.7935557,-1.0350806,4.542769,0.37391266,-4.1924033,-5.535825,-0.28089258,-4.1913457,3.6492708,-1.6586704,-2.1133244,1.1061548,-1.8815075,-1.7924876,0.13465366,1.6820669,6.8746023,0.0,1408.3027761005897,-323.0097961425781,0.0,0.0,0.0,29.348337,0.0,0.0,170.19507,169.06343,78.87643,103.94566,0.0,0.0,0.0,0.0,0.0,17.417751,17.572792,0.0,116.20827,0.0,0.0,60.253345,40.091297,36.61364,13.998494,0.0,62.627224,0.0,0.0,103.50473,40.925667,0.0,0.0,9.386523,61.200916,0.0,44.318913,113.607155,0.0,38.72067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1775594,5.240569,12.178027,9.513085,-1.0332085,4.861235,-3.0953777,4.030311,-3.966918,2.2853048,1.3317852,-1.936419,-5.595308,1.8397578,-0.19270141,-1.0301603,-3.706278,4.4018354,2.7695315,5.56608,0.002140572489166872,2195.5874609437624,-290.56134033203125,0.0,261.50137,54.71954,92.05828,0.0,0.0,97.685455,0.0,0.0,0.0,215.10847,123.72513,103.82953,0.0,280.9643,0.0,0.0,0.0,29.297253,155.58295,0.0,68.904205,43.91597,0.0,0.0,0.0,0.0,0.0,85.69307,0.0,0.0,0.0,3.422976,68.386955,108.797615,0.0,0.0,377.14813,0.0,15.504693,0.0,0.0,0.0,82.33353,0.0,0.0,0.0,0.0,0.0,0.0
-7.656524,3.3183618,4.2995815,3.4890058,-0.5949521,5.359311,-0.5415555,0.040858738,-1.8420408,2.6146202,-3.9374142,2.9859982,1.7667276,-2.7028034,4.7187743,-2.7225616,-1.0237865,-0.21667416,-0.9445594,3.1813114,0.5585518964798408,2319.784917951799,442.08642578125,85.59407,13.061847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.90144,78.286606,46.89028,0.0,0.0,0.0,0.0,0.0,0.0,37.287685,97.73796,0.0,27.20688,0.0,38.428246,73.58162,68.57914,0.0,0.0,0.0,0.0,3.5019941,0.0,0.0,0.0,69.73739,74.98221,160.4821,23.016264,30.887104,0.0,7.740727,0.0,42.27339,0.0,0.0,0.0,0.0,0.0,0.0
-6.214906,-0.9267948,-4.163191,-6.410003,-0.3815599,5.361885,3.874892,0.52312297,-0.30128086,1.371769,4.4735518,-2.597993,-1.2216393,0.11434542,4.4753866,1.1267754,-0.8311774,1.0668037,1.0544211,4.289401,0.0,2554.583247760758,-250.164306640625,0.0,1.6400034,36.60017,0.0,0.0,0.0,0.0,0.0,0.0,70.68993,0.0,83.45777,0.0,0.0,65.16952,0.0,0.0,0.0,0.0,0.0,271.80673,0.0,0.0,7.449016,0.0,0.0,56.70169,0.0,119.33068,107.38794,81.48008,0.0,0.0,39.94306,23.781874,0.0,0.0,0.0,0.0,73.28909,38.529644,0.0,0.0,9.986048,0.0,0.0,0.0,0.0,0.0,0.0
-3.3898826,-4.7108903,0.27907616,2.6806784,2.0136435,1.3266661,-3.8061929,1.3992682,-4.406808,-4.479148,-2.2908616,0.63177043,8.180452,12.147581,-5.4812927,4.4053297,4.002603,-3.3596854,1.0151478,8.702288,0.012473449155676917,2556.9530055694527,-321.48785400390625,0.0,0.0,0.0,0.0,118.81141,0.0,0.0,97.89767,0.0,7.9053707,67.47171,0.0,356.59677,163.71411,0.0,25.9393,0.0,40.476196,0.0,0.0,0.0,21.151518,0.0,35.01553,49.21989,0.0,108.44171,122.08312,51.300976,133.05884,0.0,76.38278,0.0,0.0,32.492054,0.0,0.0,0.0,0.0,147.30446,13.947388,43.077213,0.0,27.848612,0.0,0.0,0.0,0.0,0.0,0.0
-4.340447,0.1612769,3.9424253,2.4810944,-1.97495,5.068446,1.4975741,-0.26632646,-1.587244,-2.2092478,0.83981246,0.29733303,1.7887834,-1.5628452,1.7260364,-2.8715625,-0.025126038,0.25806612,1.5529166,1.0632402,0.06942547976063665,2730.879488122535,148.5171356201172,0.0,0.0,44.688328,0.0,0.0,0.0,0.0,264.3326,103.00661,83.08487,0.0,0.0,0.0,53.37205,72.81065,0.0,117.57588,0.0,6.255205,0.0,0.0,0.0,69.09749,0.0,0.0,0.0,0.0,88.564,0.0,0.0,47.403038,0.0,8.707443,28.113634,139.46687,0.0,5.0157013,43.982082,0.0,0.0,0.0,0.0,4.3844557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.78888553,2.2911358,7.1885,6.0001235,-4.538708,4.5439425,-3.3500426,4.358001,-2.7088835,1.3093566,1.5611864,-0.024649844,-0.5861897,-1.69052,-0.22421564,-1.7916244,-2.6769543,-0.5902392,-0.06627112,1.8280596,0.0,3015.8679631210225,-204.19961547851562,0.0,0.0,3.0346198,0.0,0.0,0.0,0.0,0.0,0.0,44.080643,0.0,130.62448,0.0,0.0,243.39447,0.0,67.04493,61.798576,4.61107,117.03251,0.0,145.7352,25.940796,0.0,13.590373,24.17665,0.0,206.58633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.73222,0.32216528,42.618286,47.31945,70.14731,0.0,0.0,0.0,18.768015,0.0,0.0,0.0,0.0,0.0,0.0
-10.503829,-4.3975215,-0.04604632,1.4440832,3.0420287,1.1973999,0.67731893,1.2953748,1.1299437,0.6080712,-0.31481576,4.197188,0.5907794,1.2618244,-0.9887096,-0.15915748,-0.62554073,0.6203864,3.1467462,-0.56383187,0.007939870661136642,2980.475368744417,-361.0578308105469,0.0,0.0,0.0,17.04027,0.0,38.442062,0.0,41.546844,0.0,0.0,0.0,0.0,0.0,0.0,51.424374,205.46716,0.0,0.0,36.678627,0.0,0.0,123.67947,0.0,0.0,0.0,0.0,21.819098,0.0,70.447174,0.0,0.0,57.549236,11.423375,0.0,0.0,0.0,33.507404,0.0,0.0,0.0,20.029839,0.0,0.0,326.0764,0.0,0.0,0.0,0.0,0.0,0.0
